Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
16,female,african-american,none,8.934790506227856,15,false,very high,false,false,false,false,1.9846599185571745,F
16,female,african-american,some-college,6.859330394001564,4,false,moderate,false,true,true,false,3.060881655966949,B
15,female,caucasian,high-school,2.764911312681142,7,true,low,false,false,false,false,2.3928973584250004,D
18,female,asian,none,8.789307487168843,13,false,very high,false,false,false,false,2.0837969900967988,D
16,female,asian,none,9.926455425687577,4,false,very high,false,true,false,true,3.64573804877044,A
18,male,african-american,bachelors,8.072933889869557,25,false,low,true,false,false,false,0.322286081625407,F
16,male,other,high-school,13.573201876537942,27,false,high,false,true,false,false,1.129514334361546,F
18,female,caucasian,none,8.41793057518452,23,false,moderate,true,false,false,false,0.6307569438666114,F
17,male,caucasian,some-college,19.228351556931468,7,false,moderate,false,false,true,true,3.1572296388040932,B
18,female,asian,bachelors,11.985550356471837,24,false,low,false,false,false,false,0.680087787496653,F
17,female,asian,high-school,16.14955871303818,25,false,none,false,false,false,false,0.7963598478866475,F
17,male,caucasian,some-college,2.187118062189577,5,true,low,false,true,false,false,2.844039214925591,C
18,female,caucasian,none,7.945825858918115,15,true,none,false,true,false,false,1.253451854215859,F
17,female,caucasian,some-college,6.736954028943054,27,false,very high,false,false,false,false,0.534508880538856,F
15,female,caucasian,some-college,11.389647762731837,3,true,high,true,false,false,false,3.1910461182199175,B
17,female,asian,some-college,17.222270401228513,11,false,high,false,false,true,false,2.8154212753091197,C
16,male,african-american,high-school,1.5667643552401334,10,false,high,false,false,false,false,2.1571223032650955,D
18,female,caucasian,high-school,1.4514959608942155,2,false,low,true,false,false,false,2.7238280604010647,C
15,female,caucasian,high-school,17.00635416315198,11,false,very high,true,false,false,false,2.627693905554347,C
18,female,caucasian,high-school,4.257001720767148,29,true,high,true,true,false,false,0.9124156208354256,F
16,male,caucasian,none,13.375065088996276,4,false,moderate,false,false,false,false,2.609623081817451,C
16,female,african-american,some-college,10.857562647216104,5,true,low,false,true,false,false,2.981992255406158,C
16,male,other,higher,16.657871897744588,18,false,high,false,false,false,false,1.625082773696198,F
17,male,asian,higher,2.5017781967280706,17,false,high,false,true,false,false,1.3616984178594074,F
17,female,caucasian,bachelors,2.5956593144522255,15,true,high,false,false,false,false,1.9169618961294344,F
18,female,asian,some-college,11.13636720556615,22,false,none,false,false,false,false,1.011253194616751,F
18,male,asian,some-college,18.92757306716742,10,false,low,true,true,false,false,2.3321590405051187,D
15,female,asian,high-school,8.299955167415085,4,false,moderate,true,true,true,false,3.387938347765993,B
15,male,caucasian,some-college,6.538842005093899,8,false,high,false,true,false,false,2.384690791358408,D
18,male,caucasian,some-college,12.133786463957716,2,false,none,false,false,false,false,2.7808169956104924,C
17,female,caucasian,some-college,18.608972010900622,29,false,moderate,false,true,false,true,0.5348357535394734,F
16,female,caucasian,some-college,16.738556656892474,7,false,moderate,false,false,false,false,2.542214348782037,C
18,male,caucasian,high-school,19.909672214664397,5,false,high,false,false,false,false,3.0071290674312805,B
15,male,caucasian,high-school,0.4513716640475418,3,false,moderate,true,false,false,false,2.9858098143768106,C
17,male,caucasian,bachelors,2.2571628942552446,11,false,moderate,false,true,false,false,1.9493060573283008,F
18,male,asian,none,12.18935526733244,11,false,high,false,false,false,false,2.1478451963634986,D
18,female,caucasian,some-college,16.411528786676996,24,false,very high,false,false,false,true,1.1757680252358405,F
17,female,caucasian,bachelors,5.704886846135331,20,false,low,true,false,false,false,1.4003632540944204,F
18,female,other,some-college,4.784221760684375,15,false,low,true,false,true,false,1.7555440233413917,F
17,female,other,some-college,15.739515987624015,9,false,very high,true,false,true,false,2.9000962392055474,C
16,female,asian,high-school,1.1276370770646316,21,false,moderate,false,false,false,false,1.0334594906901564,F
17,male,other,high-school,7.387652951651702,13,false,high,false,false,false,true,1.907742363387151,F
17,female,african-american,bachelors,10.116184451846594,12,false,high,false,false,false,false,1.880909289765476,F
17,female,other,some-college,11.206973487006469,8,false,low,false,true,true,false,2.614950353949793,C
18,female,caucasian,some-college,14.572303135855538,6,false,high,true,false,true,false,3.1071355935726115,B
18,female,caucasian,none,7.096914468613164,11,false,high,false,false,false,false,1.3864645615000095,F
17,female,caucasian,none,12.253686893492144,4,false,moderate,false,false,false,false,2.8337600718448113,C
18,male,caucasian,higher,11.707508455819127,17,false,none,false,false,true,false,1.0861513973549914,F
15,male,caucasian,high-school,10.952322013074944,3,false,very high,false,false,false,false,2.874037360035303,C
15,male,african-american,some-college,12.809665862844245,1,false,moderate,false,true,false,false,2.8956713046591833,C
18,female,asian,none,5.188983421361526,2,true,high,false,false,false,false,3.1813076022771107,B
18,male,african-american,some-college,1.6929750716925795,25,false,high,false,false,false,false,0.4712831088434319,F
17,male,caucasian,bachelors,2.3854334407948685,11,true,moderate,false,false,false,false,2.2113795279733512,D
16,female,asian,some-college,4.491647653078021,2,true,high,true,true,false,false,3.375252255246081,B
18,female,african-american,high-school,10.003958710455706,3,false,very high,false,true,false,false,3.203858190796927,B
15,female,caucasian,some-college,16.808855010920404,5,false,moderate,false,false,true,false,3.3501791105924874,B
17,male,african-american,some-college,14.025866841767682,11,false,moderate,false,false,false,false,1.7257915297427142,F
18,male,caucasian,some-college,15.780812084040942,18,false,very high,true,false,false,false,2.2166038146961022,D
15,female,caucasian,bachelors,7.019512478521827,9,false,low,true,false,false,true,2.0046273170074884,D
15,female,other,some-college,8.093074832971004,29,true,none,false,false,false,false,0.7157420455446748,F
16,male,caucasian,bachelors,7.873637719812256,0,true,very high,false,false,true,false,3.8806400848697424,A
17,male,caucasian,some-college,3.8374636880900304,16,false,high,true,false,true,false,1.689528158418944,F
17,female,asian,high-school,1.2243331628714405,15,false,very high,true,true,false,true,1.7579788035014272,F
16,female,asian,high-school,11.818321856544536,8,false,none,false,false,false,false,2.136399546240388,D
16,male,caucasian,high-school,19.784333668411723,24,true,low,false,true,false,false,0.911568270646688,F
17,female,caucasian,bachelors,3.3365940990052567,20,true,low,false,false,false,false,1.1378011102056016,F
17,male,caucasian,some-college,0.9336963979854752,8,true,high,true,false,false,true,2.34926492736688,D
18,male,african-american,some-college,15.59063363647866,26,false,high,false,false,false,false,0.6237474365472879,F
18,male,caucasian,high-school,5.051720133694484,22,false,moderate,false,false,true,false,0.3410294459251265,F
16,male,caucasian,high-school,16.59287610705857,8,false,none,false,false,false,false,2.223813666751698,D
18,female,other,some-college,14.078733340690308,11,false,high,false,false,false,true,2.3282403846301514,D
15,female,african-american,some-college,18.91347074101609,22,true,moderate,true,false,false,false,1.6230778220088506,F
18,male,caucasian,high-school,8.178544715133441,8,true,low,true,false,false,false,2.200896321528595,D
18,male,african-american,some-college,13.239396789012684,14,false,very high,false,true,false,false,2.5841106550638626,C
15,male,african-american,none,9.297095616265414,1,false,low,true,false,false,false,2.9965033042477023,C
16,male,caucasian,high-school,12.61177394617087,10,false,high,false,false,true,false,2.3739934814358454,D
15,male,caucasian,some-college,8.991978120154746,10,true,high,true,false,false,false,2.8304044557095467,C
18,female,asian,high-school,3.7726449284814967,7,false,moderate,true,true,false,true,2.5251155338354896,C
16,female,caucasian,higher,10.157948320067618,22,false,low,true,false,false,false,1.0429816505882752,F
18,female,african-american,high-school,10.571684028748846,5,false,moderate,true,false,false,true,2.6610969036702157,C
15,female,caucasian,high-school,16.21207696520322,20,false,high,false,false,false,false,1.599593887728051,F
15,male,caucasian,high-school,14.710414115871624,19,true,low,true,false,false,false,1.7994091491725042,F
18,male,caucasian,some-college,13.275832478828882,6,false,high,false,false,false,false,2.6576385566960075,C
17,male,caucasian,some-college,2.2677419110514507,2,false,very high,false,false,false,false,2.998484061883098,C
17,male,caucasian,some-college,14.4123258132743,7,false,very high,false,false,true,false,2.977408432892682,C
15,male,caucasian,none,10.006103127090295,17,false,moderate,false,false,false,false,1.3751641369478076,F
15,female,asian,none,17.881990722123184,16,false,high,true,false,false,true,1.8488664401912396,F
17,male,other,some-college,18.397418682610855,10,false,very high,false,false,false,false,2.4424562001292713,D
17,female,asian,bachelors,1.1031318120357092,1,false,moderate,true,false,false,false,2.856038514353211,C
18,female,asian,bachelors,16.412831207089575,24,true,low,true,false,false,false,1.206150230255099,F
18,female,caucasian,none,0.7539478084534124,20,false,low,true,true,false,false,0.8959029903990774,F
17,female,other,some-college,7.343392513900453,26,false,low,false,false,false,false,0.2731909291583428,F
18,male,caucasian,bachelors,10.845999512421582,23,false,high,false,false,true,false,0.66750896106505,F
18,female,other,high-school,2.962015972542549,18,false,moderate,false,false,false,false,1.0894406041524294,F
16,female,other,bachelors,14.926276251381536,6,false,high,false,false,false,false,2.813211008121627,C
18,female,asian,high-school,0.1670940834427714,17,true,high,true,false,false,true,1.868758589707198,F
15,male,other,bachelors,3.3719809686807367,7,false,high,true,true,false,false,3.0356935955108426,B
18,male,african-american,some-college,11.615936597069512,13,false,high,false,false,false,true,2.13535680128746,D
18,male,caucasian,bachelors,14.287751240745848,6,false,none,true,false,true,false,3.038116129209991,B
17,female,caucasian,some-college,18.332862053878323,27,false,high,false,true,false,false,0.9941294103867458,F
15,female,african-american,high-school,14.109933038692477,20,false,moderate,false,false,false,false,1.2325571657328191,F
18,male,caucasian,bachelors,13.43558540509732,27,false,moderate,false,true,false,false,0.8644037429995793,F
18,female,african-american,high-school,7.886822927013286,26,false,none,false,false,false,false,0.1152318548488273,F
16,male,other,high-school,0.0256885105360282,3,false,very high,true,false,false,false,2.934586305266487,C
18,male,caucasian,some-college,2.403185174712439,16,false,very high,true,false,false,false,2.0469388171096283,D
18,female,asian,some-college,10.691090895120784,4,false,moderate,true,false,false,false,3.065473133634235,B
16,female,other,bachelors,13.502597716888394,11,false,moderate,false,true,false,false,2.4370263001142716,D
17,female,other,high-school,8.34896567792925,8,false,high,false,true,false,false,2.427614635957672,D
18,female,other,some-college,14.613580230567804,25,false,low,false,false,false,false,0.7771509547591905,F
16,male,african-american,some-college,10.437245906643575,19,true,low,true,true,true,false,1.879575445166732,F
15,male,other,none,1.4835239118862442,12,false,high,false,false,false,false,1.596574874404599,F
17,male,asian,high-school,3.8403250193589766,24,false,low,false,true,false,false,0.7045952434646587,F
15,male,caucasian,high-school,16.799964464878858,27,false,moderate,true,true,false,false,0.7641866973896485,F
15,male,caucasian,high-school,14.49825493248879,17,true,moderate,true,false,false,false,1.503416679305313,F
16,female,asian,higher,17.8952397402499,19,true,moderate,true,false,false,false,1.5258378621561266,F
18,male,caucasian,some-college,2.3511449824187314,8,false,low,true,true,false,false,2.2708411075244164,D
16,male,african-american,some-college,19.80445069230148,3,false,moderate,false,false,false,false,3.402352538644452,B
