,DROP,Numeric,Binary Values,Range (String),Range (Numeric),Numeric Sum,Numeric Sum,Binary Values,Range,Binary Values,Binary Values,Binary Values,Binary Values,Numeric Value,Range of Grades Received based on GPA
,2377,18,0,0,1,12.96418355,20,0,0,1,1,0,0,1.362744369,4
,2378,15,1,0,1,8.263889576,2,0,1,1,0,0,0,2.813805768,2
,2379,16,1,1,1,8.112387805,22,0,2,1,0,0,0,1.302711984,4
,2380,16,1,3,1,13.59103673,3,1,2,0,1,0,1,3.383911479,1
,2381,16,1,0,1,1.341874653,16,0,1,0,1,0,0,1.378751308,4
,2382,18,1,2,2,11.87411566,27,0,4,0,1,0,0,0.731486867,4
,2383,17,0,1,2,15.44063572,27,0,2,0,1,0,0,0.400569479,4
,2384,18,1,3,4,16.56425516,21,0,2,0,1,1,0,1.729073167,4
,2385,15,0,2,0,3.410607788,5,0,0,0,0,0,0,2.615653765,2
,2386,18,0,1,1,17.948381,6,0,2,0,0,1,1,2.986942737,2
,2387,15,0,1,0,13.12292184,14,0,3,0,0,0,0,2.126988971,3
,2388,18,1,2,2,17.63709602,10,0,1,1,0,1,0,2.70811104,2
,2389,17,1,0,0,9.705614342,23,0,2,0,0,0,0,0.815777369,4
,2390,15,0,0,3,10.8406669,2,0,0,1,0,0,0,2.524423895,2
,2391,16,1,0,2,18.38076554,29,0,4,0,0,0,0,0.908238604,4
,2392,16,1,2,2,17.99819087,5,0,0,1,0,0,0,3.055690207,1
,2393,18,1,2,2,8.963217467,25,0,3,0,0,0,1,0.837946898,4
,2394,16,1,0,1,5.488252633,1,0,2,0,0,0,0,2.833576111,2
,2395,15,0,1,1,7.863408691,28,1,2,1,0,0,0,0.785213568,4
,2396,16,0,0,1,7.755286571,13,0,3,0,0,0,1,1.885614785,4
,2397,17,1,0,2,5.7373375,8,0,1,1,1,0,0,2.701230508,2
,2398,17,0,3,1,5.371592087,17,0,2,1,0,0,0,1.521915901,4
,2399,18,1,0,1,17.22125873,18,0,2,0,1,0,0,1.879725987,4
,2400,15,1,0,4,1.397238414,11,0,0,1,0,1,0,2.037348017,3
,2401,17,0,1,0,13.55222364,12,0,3,1,0,0,0,2.520673675,2
,2402,17,0,2,3,3.456401029,25,0,0,0,0,0,0,0.136165908,4
,2403,15,0,0,2,6.890117868,11,0,3,1,0,0,0,1.974655245,4
,2404,16,1,1,1,1.230860683,11,0,2,1,0,1,0,2.194980372,3
,2405,16,0,1,1,5.399472737,17,1,1,0,0,1,0,1.717995924,4
,2406,18,1,0,1,15.36842142,8,0,3,0,1,0,0,2.510328721,2
,2407,16,0,0,2,17.70030649,16,1,2,0,1,1,0,2.434950557,3
,2408,15,0,1,2,4.430543038,20,0,2,1,1,0,0,1.355053462,4
,2409,17,1,0,2,9.270956785,15,0,2,1,1,0,1,1.545255105,4
,2410,16,1,3,3,9.406480959,16,0,1,1,0,0,1,1.619030513,4
,2411,18,1,2,2,17.47150612,20,1,3,0,0,0,0,2.020741652,3
,2412,16,1,3,1,15.25598106,23,0,2,0,0,0,1,0.983576997,4
,2413,15,1,0,1,10.26154437,7,0,1,1,0,0,1,2.062468267,3
,2414,18,1,3,3,13.41494401,10,0,3,0,1,0,0,2.644194209,2
,2415,16,1,0,1,16.94710108,23,0,0,1,1,0,0,1.347863829,4
,2416,18,1,0,0,0.190779081,1,1,1,1,1,0,0,3.055253982,1
,2417,15,0,0,2,8.057800621,7,0,2,0,1,0,0,2.513692715,2
,2418,17,1,0,2,18.14486335,11,0,3,0,0,0,0,2.340371914,3
,2419,15,1,1,3,14.80626062,20,0,4,0,0,0,0,1.582093266,4
,2420,15,0,0,2,10.85682749,0,0,3,1,0,1,0,3.565524163,0
,2421,15,1,0,0,10.59289054,22,0,2,1,1,0,0,1.60147255,4
,2422,15,0,1,3,6.955401952,12,0,3,1,1,0,0,2.637266429,2
,2423,17,0,0,1,10.41041067,21,0,2,0,0,0,1,0.905209948,4
,2424,17,1,1,1,13.10766399,20,1,1,0,0,0,0,1.576756471,4
,2425,18,0,0,2,8.367260769,16,0,4,1,0,1,0,1.785051808,4
,2426,16,1,2,0,14.28306293,13,1,1,0,0,0,0,1.880065093,4
,2427,17,0,2,2,17.22464455,13,0,2,1,1,0,0,2.555223105,2
,2428,17,0,0,1,3.093696964,15,0,3,0,0,0,0,1.574306088,4
,2429,16,0,0,2,9.030940456,16,0,3,0,0,1,0,1.813846622,4
,2430,17,1,0,1,8.160401826,5,1,0,0,0,0,0,2.584468263,2
,2431,15,1,2,2,13.74929608,25,0,0,0,1,0,1,0.529798609,4
,2432,15,0,0,3,4.997349305,27,0,2,1,0,0,0,0.714651286,4
,2433,16,0,0,1,12.8050183,6,0,2,0,0,0,1,2.737474166,2
,2434,18,1,0,1,17.54978483,25,1,2,1,0,0,0,1.270529562,4
,2435,18,1,0,1,8.362631996,25,0,2,0,0,0,0,0.750888043,4
,2436,16,0,0,1,18.220314,0,0,4,0,0,0,0,3.752639353,0
,2437,16,0,2,2,19.86327478,24,0,1,0,1,1,0,1.162257801,4
,2438,15,1,0,2,2.121840999,14,1,2,0,1,0,0,1.871465901,4
,2439,18,1,0,1,4.66106376,19,1,2,0,0,0,0,1.074937389,4
,2440,17,1,2,1,19.00759503,20,0,1,1,0,0,0,1.312772414,4
,2441,15,1,2,1,19.16655373,17,0,1,0,1,0,0,1.702881675,4
,2442,16,1,0,2,1.954145508,29,1,4,0,0,0,0,0.540375157,4
,2443,18,0,0,1,0.299970008,27,1,3,0,0,0,0,0.341822388,4
,2444,17,1,0,4,3.222000465,25,0,1,0,0,0,1,0.269720862,4
,2445,17,0,3,2,19.92025567,12,1,3,0,0,0,0,2.504167767,2
,2446,15,1,0,1,3.599992332,23,0,1,1,0,0,0,0.530358189,4
,2447,18,0,3,2,10.05095213,29,0,3,0,1,1,0,0.82010553,4
,2448,18,1,1,3,16.96835453,1,1,0,0,1,0,0,3.408489771,1
,2449,16,1,1,2,0.408032214,18,0,3,1,0,0,0,1.350329806,4
,2450,18,0,0,1,12.08977965,14,1,0,0,1,0,1,2.029736582,3
,2451,18,0,0,1,5.540508977,11,0,2,0,0,1,0,1.774531103,4
,2452,15,1,0,3,17.24669833,14,0,3,0,0,1,0,1.991909949,4
,2453,18,1,0,2,5.669222985,24,1,1,0,0,1,0,0.754035723,4
,2454,17,1,1,2,13.73511441,17,0,2,0,0,0,0,1.491382129,4
,2455,15,1,3,3,13.48439265,13,0,0,1,1,0,0,2.157391833,3
,2456,15,1,1,3,4.429870977,5,1,3,1,1,0,1,3.107348401,1
,2457,16,0,2,3,0.695983997,11,0,2,1,1,0,0,1.999571861,4
,2458,18,0,0,0,8.184991476,19,0,2,0,0,0,1,1.363340948,4
,2459,16,1,0,2,5.783863039,22,1,4,1,0,0,0,1.306868039,4
,2460,17,0,0,2,16.17955499,29,0,2,0,0,0,0,0.588555623,4
,2461,15,0,1,2,16.00728377,29,1,0,0,1,1,0,0.681956139,4
,2462,15,0,3,2,9.140479044,5,1,3,0,0,0,0,2.818581824,2
,2463,15,1,1,1,12.13024451,25,0,3,0,0,1,0,0.744692833,4
,2464,17,0,0,2,12.08519032,29,0,4,1,0,0,1,0.725192946,4
,2465,17,1,0,2,16.54316297,8,1,1,1,0,0,0,2.92682044,2
,2466,16,0,1,0,8.500048282,29,0,2,1,1,0,0,0.552257573,4
,2467,16,1,0,2,5.508933596,24,0,3,1,1,0,0,1.298729107,4
,2468,16,0,2,1,5.300698363,25,0,3,1,1,0,1,1.186737828,4
,2469,18,1,2,1,10.72384559,3,0,3,0,1,0,1,3.332788588,1
,2470,15,1,1,0,8.982964055,16,0,1,0,0,0,0,1.489067021,4
,2471,15,0,0,2,8.80241542,1,1,1,1,0,1,0,3.307378114,1
,2472,16,1,0,2,1.822746782,15,1,1,0,0,0,0,1.610940683,4
,2473,15,1,0,2,14.37207481,23,0,4,1,1,0,0,2.057378501,3
,2474,16,1,0,2,4.27473376,13,0,1,0,0,0,0,1.673711404,4
,2475,18,1,0,3,3.939072604,25,0,2,0,0,1,0,0.490630062,4
,2476,18,1,1,1,8.255166406,7,0,2,0,0,0,1,2.231656972,3
,2477,17,1,1,1,4.555566832,13,1,2,1,0,1,0,2.259451154,3
,2478,18,1,0,3,11.67716535,1,1,2,0,0,0,0,3.45446246,1
,2479,16,1,0,1,7.429266787,15,1,3,1,0,0,0,2.15861017,3
,2480,18,0,0,4,8.978234452,3,0,2,0,1,0,0,2.747908443,2
,2481,17,0,0,3,10.74338643,0,0,1,1,0,0,1,3.32390296,1
,2482,15,1,2,2,4.07071045,22,0,2,0,0,0,0,0.909763533,4
,2483,16,1,0,4,3.115032457,19,0,3,0,1,0,0,1.1678958,4
,2484,15,0,0,0,17.60843806,26,0,4,0,0,0,0,1.220417976,4
,2485,17,0,0,1,8.674474057,13,1,3,0,0,1,0,2.334525644,3
,2486,17,0,2,2,8.241872193,7,1,3,0,0,0,0,2.844732262,2
,2487,17,1,1,1,0.712243005,24,1,2,1,0,0,0,0.972247738,4
,2488,15,0,0,3,9.959526052,27,1,3,0,0,0,1,0.856397043,4
,2489,15,1,1,0,11.08339443,24,0,4,0,0,0,0,0.952675033,4
,2490,15,1,2,2,11.17681742,2,0,2,0,1,0,0,3.235302581,1
,2491,15,0,3,2,14.14062339,4,0,0,0,0,0,0,2.533432396,2
,2492,17,1,0,2,3.5496367,5,0,4,0,0,0,0,2.772388537,2
,2493,17,1,2,1,5.044462685,21,0,3,0,0,0,0,0.946767905,4
,2494,16,1,3,1,16.2146093,25,1,2,0,1,0,0,1.315464371,4
,2495,16,1,3,3,18.94341234,7,0,4,0,1,1,0,3.318208029,1
,2496,15,0,1,1,2.718654947,5,0,2,0,0,1,0,2.33110892,3
,2497,18,0,1,3,9.95299109,5,0,2,1,0,0,0,2.905973098,2
,2498,18,1,0,2,4.283525055,3,0,3,0,1,1,0,3.344575198,1
,2499,17,1,2,2,1.201463367,6,0,1,0,0,0,0,2.168178925,3
,2500,17,0,1,2,6.510066763,29,0,3,0,0,0,1,0.211194223,4
,2501,17,1,1,1,2.873752504,29,0,1,0,0,0,0,0,4
,2502,16,0,0,2,14.19866147,23,1,1,0,0,0,0,0.893986013,4
,2503,16,1,2,3,10.67450827,18,0,2,1,0,1,0,1.830793245,4
,2504,17,1,2,2,2.87668942,6,0,2,0,0,0,0,2.465117414,3
,2505,17,0,0,4,0.184831768,2,0,1,1,0,0,0,2.650522344,2
,2506,17,0,2,2,16.16314098,7,1,4,0,0,0,0,3.161961511,1
,2507,18,0,1,1,3.523888123,0,0,2,1,0,0,0,2.905702974,2
,2508,16,0,2,1,12.12433284,0,1,1,1,0,1,0,3.732684701,0
,2509,18,1,0,4,6.738438262,13,1,2,0,1,0,0,2.109686328,3
,2510,18,0,0,1,11.70971877,5,1,3,0,0,0,0,2.546634578,2
,2511,17,1,3,3,6.31307254,9,0,2,0,0,0,1,2.115603969,3
,2512,17,0,0,3,1.738791214,24,0,1,1,0,0,0,0.48378939,4
,2513,15,0,2,1,4.459000171,27,0,1,0,0,0,0,0,4
,2514,15,1,0,0,3.76117133,13,0,2,0,0,0,0,1.811155481,4
,2515,18,0,1,2,8.560387049,3,0,2,0,0,0,1,2.674162551,2
,2516,16,0,0,1,13.16567567,5,1,3,0,0,1,0,3.102745561,1
,2517,17,0,1,2,5.276121499,15,1,4,1,0,0,0,2.432896398,3
,2518,17,0,0,2,0.241398706,27,0,1,1,1,1,0,0.591872336,4
,2519,18,1,0,2,10.37874729,20,0,3,0,1,1,1,1.419798985,4
,2520,15,1,0,2,12.11518979,27,1,4,0,1,1,0,1.364982521,4
,2521,16,0,0,1,19.25740988,0,0,4,0,0,0,0,3.524855823,0
,2522,15,0,3,2,11.78941606,5,0,4,1,0,1,0,3.056218177,1
,2523,15,0,3,1,9.423451188,8,0,3,1,1,0,0,2.570682492,2
,2524,15,1,0,1,11.46803252,14,1,2,0,0,0,1,2.134832886,3
,2525,15,1,2,2,18.5580126,11,0,2,0,1,0,1,2.301932108,3
,2526,17,1,0,3,16.56756291,2,1,2,1,0,0,0,3.354368116,1
,2527,17,1,1,1,6.459574667,10,0,3,0,0,1,0,2.252575524,3
,2528,15,0,2,2,4.745087273,14,0,2,0,0,0,0,2.059778342,3
,2529,16,0,3,2,5.252672247,2,0,1,0,0,0,0,2.705024407,2
,2530,18,0,0,1,10.08842079,13,0,1,0,0,0,0,1.820843734,4
,2531,16,1,2,1,14.88098902,1,0,3,0,0,1,0,3.260950491,1
,2532,16,0,0,3,10.06438414,28,0,3,1,0,0,0,0.741527556,4
,2533,16,1,3,2,1.355927917,3,1,2,0,0,1,1,2.943750198,2
,2534,15,1,0,2,14.47161401,25,0,1,0,0,0,0,0.447482856,4
,2535,17,0,1,2,16.11940257,18,1,3,0,0,0,0,1.844059264,4
,2536,16,0,1,0,5.789957302,11,1,0,1,0,0,0,1.899197563,4
,2537,15,0,1,2,13.28251479,1,1,2,0,0,0,0,3.378845727,1
,2538,16,1,0,2,8.531838021,16,1,2,0,0,0,1,1.666640098,4
,2539,16,1,3,2,17.78238711,2,0,4,0,0,0,0,3.309453585,1
,2540,15,0,0,1,16.90451116,9,0,2,1,1,0,0,2.761823751,2
,2541,17,0,1,0,10.50863997,15,1,2,0,0,0,1,2.042537979,3
,2542,17,1,0,1,13.83011092,21,1,3,0,1,0,0,1.487476937,4
,2543,18,0,0,4,17.66699402,8,1,2,0,1,0,1,2.873972282,2
,2544,15,1,1,2,9.914340202,10,0,1,0,0,0,0,2.015949465,3
,2545,18,1,0,2,6.26501481,20,0,2,1,0,0,0,1.070296764,4
,2546,18,0,0,0,15.07332276,14,0,4,1,0,0,0,2.605399264,2
,2547,18,0,0,0,4.401325096,2,1,2,0,0,1,1,3.363389119,1
,2548,17,0,0,2,7.77062296,15,0,3,0,1,0,0,2.125090595,3
,2549,15,0,2,2,17.31454474,29,0,4,0,1,0,0,1.05066898,4
,2550,18,1,2,2,14.48844681,20,0,3,0,0,0,1,1.580050524,4
,2551,15,1,0,1,8.076220105,20,0,3,1,0,0,0,1.397062952,4
,2552,15,1,0,2,4.294890048,20,0,3,0,1,0,0,1.165787162,4
,2553,17,0,0,1,7.119367817,27,1,4,0,1,0,0,0.962072486,4
,2554,18,1,0,1,5.682082985,11,1,4,1,0,0,0,2.310235179,3
,2555,18,0,1,2,3.521785759,22,0,4,0,0,0,0,0.935779341,4
,2556,15,0,1,1,14.86665827,4,0,3,0,0,0,1,2.93800283,2
,2557,16,0,0,1,5.041397737,6,1,2,1,0,0,1,2.767151338,2
,2558,17,0,0,2,9.083349403,8,0,1,1,1,0,0,3.026983311,1
,2559,17,0,0,2,7.717188937,20,1,2,1,1,0,0,1.536419479,4
,2560,17,0,2,3,19.64154757,17,0,4,1,1,1,0,2.495379497,3
,2561,17,1,3,2,7.821844883,20,0,3,0,0,0,0,1.61557166,4
,2562,18,0,0,0,1.599649656,7,0,2,0,1,0,0,2.210371328,3
,2563,18,1,0,1,1.796515051,11,1,2,0,0,0,1,1.798015444,4
,2564,16,1,2,4,11.81507443,19,0,2,1,0,1,0,1.566288518,4
,2565,17,0,3,2,11.98727103,1,0,2,0,0,0,0,2.921386757,2
,2566,17,0,0,2,8.37517981,9,0,3,0,0,0,0,2.519724823,2
,2567,15,0,0,0,8.636873846,18,0,2,1,0,0,0,1.489207319,4
,2568,18,1,0,2,1.078651657,8,0,1,0,0,0,0,1.663637124,4
,2569,17,0,1,0,10.33093021,24,0,2,0,0,0,0,0.773784206,4
,2570,16,1,0,2,10.09478951,23,0,1,0,1,0,0,0.891624046,4
,2571,16,0,0,3,2.990986371,7,0,4,0,0,0,0,2.215087049,3
,2572,18,0,1,4,2.076787722,23,0,2,0,0,0,0,0.651515021,4
,2573,16,1,0,2,2.471449812,23,0,4,0,0,0,0,0.974017417,4
,2574,16,1,2,2,2.02056493,23,0,1,0,1,0,0,0.341393542,4
,2575,18,0,0,3,12.19416391,0,0,1,0,0,0,0,2.773483879,2
,2576,17,1,0,2,3.929653048,5,0,3,0,0,0,0,2.497877304,3
,2577,17,1,1,0,5.028603044,11,0,3,0,1,0,1,2.076443746,3
,2578,16,1,0,2,3.471442883,24,0,2,0,0,1,0,0.773427636,4
,2579,16,1,3,1,19.15670609,23,0,1,0,0,1,0,0.988153077,4
,2580,17,1,1,2,17.09234926,18,0,0,0,1,0,0,1.37757284,4
,2581,18,0,0,2,4.609896747,26,0,3,1,0,0,0,0.47659774,4
,2582,16,0,2,2,6.551325878,16,0,1,1,1,0,0,1.836242137,4
,2583,15,1,0,1,4.197856846,1,1,2,0,0,0,0,2.924032115,2
,2584,18,0,3,1,9.837519189,10,1,3,0,0,0,1,2.288768203,3
,2585,16,0,0,2,0.392210649,17,0,0,0,0,0,0,0.822107889,4
,2586,16,1,1,3,13.42736018,22,0,1,1,1,0,0,1.467549103,4
,2587,15,0,0,2,10.463163,27,1,0,1,0,0,0,0.654489821,4
,2588,15,1,0,1,17.97277857,21,1,4,0,0,1,0,1.826265078,4
,2589,17,1,2,3,3.287853687,10,0,2,1,0,1,0,2.167614892,3
,2590,18,0,2,3,16.08218492,17,0,4,1,0,0,0,1.812581086,4
,2591,18,1,0,1,15.83922029,7,0,1,0,1,0,0,3.010135528,1
,2592,17,1,0,0,2.543623784,14,0,3,0,1,0,0,2.136653209,3
,2593,18,1,2,2,7.971184483,8,0,1,0,0,1,0,2.296814521,3
,2594,18,1,3,3,3.403052823,14,0,2,0,0,0,0,1.499666675,4
,2595,18,1,0,4,5.094410009,6,1,3,0,0,0,0,2.527606694,2
,2596,18,0,0,3,5.264923497,19,0,3,1,0,0,0,1.378777262,4
,2597,18,0,0,2,11.12472788,12,0,3,0,1,0,0,2.461977068,3
,2598,15,1,2,2,8.228218635,12,0,3,0,0,0,1,2.142708088,3
,2599,18,1,0,0,18.95465608,0,0,1,1,0,1,0,3.478519715,1
,2600,15,0,0,1,2.527402839,19,0,2,0,0,0,0,1.135969891,4
,2601,18,1,2,2,19.4738427,3,0,2,0,0,0,0,3.315632433,1
,2602,17,0,0,2,4.612772804,23,0,3,0,0,1,0,0.94529904,4
,2603,16,1,0,2,15.45747873,3,0,1,0,1,1,0,3.36009771,1
,2604,15,1,0,2,6.779398523,3,1,4,0,0,0,0,3.583447605,0
,2605,18,1,0,1,2.861627908,12,0,2,1,0,0,1,2.268905392,3
,2606,17,1,0,2,17.1577837,1,0,3,0,0,1,1,3.394649867,1
,2607,16,1,1,0,6.177217985,27,0,1,0,1,0,0,0.423991948,4
,2608,15,1,0,2,13.17710808,25,0,2,0,0,0,0,0.835989766,4
,2609,16,1,1,2,11.3288737,22,0,3,1,0,0,0,1.286083735,4
,2610,17,0,2,2,9.435126188,14,0,2,1,0,0,0,2.131780854,3
,2611,15,0,2,4,9.916389453,3,0,4,1,0,0,0,3.30866402,1
,2612,16,0,0,1,14.64475828,26,0,3,0,1,0,0,0.958776298,4
,2613,18,1,0,2,1.755458282,5,1,2,1,0,0,0,2.539771016,2
,2614,15,1,0,1,13.36361324,2,0,3,1,0,0,0,3.012897487,1
,2615,16,1,0,2,17.91624203,6,0,3,1,0,1,0,3.167455277,1
,2616,17,1,0,3,1.15576394,5,0,3,0,0,0,1,1.904515902,4
,2617,17,1,1,2,2.813066785,2,1,1,0,0,0,0,3.033291954,1
,2618,15,1,0,3,14.33263873,3,0,2,0,1,1,0,3.457711726,1
,2619,16,1,0,1,8.745632965,9,0,3,0,0,0,0,2.450335443,3
,2620,15,0,0,3,8.070972416,29,1,3,1,1,0,0,1.164702428,4
,2621,15,1,1,0,2.739332691,20,0,2,0,0,0,0,0.827082916,4
,2622,16,0,0,3,10.13540081,8,0,1,0,1,0,0,2.398314479,3
,2623,16,0,1,1,2.530906224,29,0,2,0,0,0,0,0,4
,2624,18,1,0,1,9.532409126,5,1,0,0,0,0,0,2.757797931,2
,2625,16,1,2,2,15.27230598,28,1,3,0,0,0,0,0.347836976,4
,2626,17,0,2,3,5.165287158,19,1,3,0,0,0,0,1.676727437,4
,2627,15,0,0,0,9.615723364,26,1,2,1,0,0,0,0.574278,4
,2628,15,1,0,1,19.84031939,10,1,3,0,1,1,1,3.10399438,1
,2629,17,1,0,3,13.73300847,6,0,2,1,1,0,0,2.802073834,2
,2630,16,0,0,1,16.82713543,17,1,3,0,0,1,0,2.127589297,3
,2631,17,1,1,1,8.296952131,3,0,1,1,0,0,0,2.688349836,2
,2632,17,1,2,2,15.35721846,4,0,2,0,0,0,0,2.78376521,2
,2633,18,1,1,1,0.810183459,3,0,3,0,1,1,0,3.133768039,1
,2634,17,0,2,3,2.458223651,3,0,1,0,0,1,0,2.618699895,2
,2635,15,0,0,2,4.061411858,26,1,2,0,0,0,0,0.771677492,4
,2636,17,0,0,2,8.039038492,12,0,2,0,1,1,0,2.274842047,3
,2637,15,1,2,4,16.91489757,15,0,1,1,0,0,0,1.539619406,4
,2638,15,1,0,2,6.925321016,24,0,1,0,1,0,1,1.128068364,4
,2639,15,0,1,0,13.09242387,13,1,1,0,0,0,0,1.595627367,4
,2640,16,0,0,1,14.1862859,10,0,4,1,1,1,0,3.138498873,1
,2641,18,0,0,2,11.72364708,28,0,3,0,0,1,1,0.798886573,4
,2642,15,1,3,1,7.144839363,1,0,2,0,0,0,0,2.972883441,2
,2643,15,0,0,3,11.54106683,21,0,3,1,1,0,1,1.556218796,4
,2644,16,0,3,2,6.845311856,13,0,0,0,0,1,0,1.852671741,4
,2645,15,1,3,1,1.677474771,23,0,2,1,0,0,0,0.974968345,4
,2646,17,1,2,2,19.85607956,23,1,1,1,0,0,0,1.391431871,4
,2647,17,1,1,2,2.543649073,26,0,1,1,0,0,0,0.236497222,4
,2648,18,0,1,3,1.446967677,6,0,3,1,1,0,0,2.629933234,2
,2649,15,1,2,3,17.57061498,25,0,1,0,0,0,1,0.529603259,4
,2650,16,1,0,2,6.036693218,10,0,3,0,1,0,1,2.319119147,3
,2651,17,0,0,2,13.00593948,3,0,2,1,0,0,0,2.759021765,2
,2652,16,1,1,2,6.580114593,6,0,0,0,0,0,0,2.096065652,3
,2653,16,0,0,2,7.829085416,28,0,3,0,1,0,0,0.745518983,4
,2654,17,0,0,1,5.24225944,15,1,2,1,0,0,0,1.794667106,4
,2655,16,1,0,1,6.860880116,25,0,2,0,1,0,0,0.701263713,4
,2656,17,1,1,2,8.214008012,5,0,1,0,0,0,0,2.457901407,3
,2657,16,1,2,1,14.40832138,26,0,0,0,0,0,0,0.42913728,4
,2658,17,1,0,0,10.23072388,5,0,4,0,0,1,0,3.016897868,1
,2659,15,1,3,2,18.87130434,1,0,2,0,0,0,0,3.618272712,0
,2660,18,1,1,0,0.837607877,23,0,0,1,0,0,0,0.425813761,4
,2661,17,0,2,2,10.06136645,7,1,3,1,0,0,0,2.735960967,2
,2662,17,0,1,2,11.68449578,29,0,1,1,0,0,1,0.223430509,4
,2663,18,1,2,4,18.40393972,26,0,1,0,0,1,0,1.011746757,4
,2664,17,0,0,2,0.983170472,6,1,1,0,0,0,0,2.573440474,2
,2665,17,1,2,0,11.4699917,26,0,2,0,0,0,1,0.200145527,4
,2666,16,0,0,2,17.07259857,24,1,0,0,0,0,0,0.802647806,4
,2667,18,0,2,3,4.838554562,23,0,2,0,0,0,1,0.539645751,4
,2668,15,0,3,4,17.52584697,13,0,3,0,0,1,0,2.481595434,3
,2669,17,1,0,2,0.380868185,8,0,1,0,0,0,1,1.633811562,4
,2670,18,0,0,1,14.64909258,14,1,2,0,0,0,0,2.401469995,3
,2671,16,1,2,3,18.66226442,24,1,2,1,0,1,0,1.265891445,4
,2672,15,0,0,1,13.14395323,21,0,2,0,1,0,0,1.266286344,4
,2673,18,0,2,2,8.78058488,17,0,4,1,0,0,0,1.62246463,4
,2674,15,0,0,2,0.897620329,11,0,2,0,0,0,0,1.858296307,4
,2675,15,0,0,0,18.40227627,22,0,0,0,1,0,0,0.640439809,4
,2676,15,0,3,1,9.405924454,18,0,2,0,0,1,0,1.39789719,4
,2677,17,1,1,1,0.579934887,12,0,1,0,0,0,0,1.429180582,4
,2678,17,1,2,2,13.79642143,6,0,3,0,1,1,0,2.934692102,2
,2679,16,0,0,3,9.636745072,24,0,0,0,0,0,0,0.632826221,4
,2680,16,0,1,1,2.486906349,9,0,1,1,1,0,1,2.565347318,2
,2681,18,0,1,3,4.285436186,29,1,2,0,1,0,0,0.397989397,4
,2682,16,0,1,0,1.289813609,9,1,1,0,0,0,0,2.064564303,3
,2683,15,1,1,2,11.48587079,1,0,2,0,1,0,0,3.121119482,1
,2684,15,0,1,0,12.44058959,13,1,1,0,1,0,0,1.920609663,4
,2685,17,1,0,3,10.11484597,12,0,4,1,0,1,0,2.329909645,3
,2686,15,0,0,2,16.34204266,21,1,1,0,1,0,0,1.272010108,4
,2687,18,1,2,2,17.22017643,28,0,4,0,0,0,0,1.066424623,4
,2688,15,0,0,3,12.31248793,5,0,2,0,0,1,0,2.905384066,2
,2689,15,0,1,2,0.255129594,8,1,3,1,0,1,1,2.567031803,2
,2690,18,1,0,4,13.90459311,12,0,1,0,0,0,1,1.694384385,4
,2691,16,0,1,2,8.359984338,8,1,3,1,0,1,0,2.801388939,2
,2692,16,0,2,3,11.31114966,12,1,2,0,0,0,1,1.813628891,4
,2693,18,0,0,2,12.98161204,4,1,2,1,0,0,0,3.343278194,1
,2694,17,1,0,1,7.004732287,13,0,3,1,0,1,0,2.184691612,3
,2695,15,0,0,2,18.3419701,4,0,2,1,0,0,0,3.492211997,1
,2696,18,0,1,1,2.679497335,8,0,2,0,0,1,0,1.813679554,4
,2697,15,1,2,2,13.43023615,7,1,0,0,0,1,1,2.772549372,2
,2698,17,1,0,2,0.087191599,6,0,1,0,1,0,0,2.440006097,3
,2699,15,1,2,2,18.49302211,7,0,2,0,0,0,0,2.868464156,2
,2700,18,0,0,0,2.250082665,21,0,0,0,0,0,0,0.516631514,4
,2701,15,0,0,1,1.897684603,2,0,1,1,0,0,0,2.89147847,2
,2702,16,0,3,2,6.660152661,22,0,1,0,0,0,0,0.710956982,4
,2703,17,1,0,4,7.471325721,23,0,1,0,0,0,0,0.424432895,4
,2704,17,0,0,1,4.286001446,14,1,2,1,1,1,0,2.248337588,3
,2705,17,0,0,2,11.70243322,7,0,2,0,1,1,0,2.715490936,2
,2706,18,1,0,2,8.858281961,0,1,4,1,0,0,0,4,0
,2707,17,1,0,2,0.683511781,6,0,2,1,0,0,0,2.676389709,2
,2708,16,1,0,1,6.393041245,18,0,4,1,0,0,0,1.854700442,4
,2709,18,1,1,2,16.20865827,1,0,3,1,0,0,0,3.548520551,0
,2710,16,1,0,1,13.7940307,13,0,4,0,0,1,1,1.952333649,4
,2711,15,0,1,4,14.49741707,17,0,3,0,0,0,0,1.849643388,4
,2712,15,1,0,1,13.96233848,29,1,3,0,0,0,0,0.875201088,4
,2713,15,0,0,1,6.219460428,14,0,2,0,0,1,0,1.79355573,4
,2714,15,0,1,0,1.993278442,13,0,1,0,1,1,0,1.855666912,4
,2715,16,1,3,1,5.449343681,23,0,1,1,0,0,0,0.551139653,4
,2716,18,1,0,2,16.635706,24,1,4,0,1,0,0,1.580398636,4
,2717,18,1,2,1,19.60941596,18,0,4,0,0,1,1,1.874157778,4
,2718,17,0,1,0,9.876940295,29,0,3,1,0,0,1,0.5152394,4
,2719,16,1,1,2,0.194007098,18,0,3,0,0,0,0,1.331229486,4
,2720,15,1,1,0,2.800896243,21,1,4,0,1,0,1,1.621772736,4
,2721,16,1,0,0,6.441611506,26,0,2,0,1,0,1,0.384375396,4
,2722,17,1,0,3,11.57170697,25,0,3,1,0,0,0,1.36356155,4
,2723,17,1,1,2,1.501872916,16,0,2,1,0,0,0,1.479668777,4
,2724,16,0,0,3,18.86714597,21,1,2,1,0,0,0,1.581203876,4
